util_bps,util_pct,actual_liquidity,hard_wall_reserve,reserve_fullness_pct,raw_out,net_out_after_fee,dampened_out,liquidity_factor_bps,effective_price_pct
3514,35.1400,10000000,10000000,100.00000000,3514000,3338300,3164594,9479,90.05674445
3564,35.6400,10000000,10000000,100.00000000,3564000,3385800,3203637,9461,89.88880471
3613,36.1300,10000000,10000000,100.00000000,3613000,3432350,3241591,9444,89.72020482
3663,36.6300,10000000,10000000,100.00000000,3663000,3479850,3279998,9425,89.54403494
3712,37.1200,10000000,10000000,100.00000000,3712000,3526400,3317313,9407,89.36726832
3762,37.6200,10000000,10000000,100.00000000,3762000,3573900,3355049,9387,89.18258905
3811,38.1100,10000000,10000000,100.00000000,3811000,3620450,3391691,9368,88.99740226
3861,38.6100,10000000,10000000,100.00000000,3861000,3667950,3428724,9347,88.80404040
3910,39.1000,10000000,10000000,100.00000000,3910000,3714500,3464659,9327,88.61020460
3960,39.6000,10000000,10000000,100.00000000,3960000,3762000,3500954,9306,88.40792929
4009,40.0900,10000000,10000000,100.00000000,4009000,3808550,3536147,9284,88.20521327
4059,40.5900,10000000,10000000,100.00000000,4059000,3856050,3571668,9262,87.99379157
4108,41.0800,10000000,10000000,100.00000000,4108000,3902600,3606085,9240,87.78201071
4158,41.5800,10000000,10000000,100.00000000,4158000,3950100,3640794,9216,87.56118326
4207,42.0700,10000000,10000000,100.00000000,4207000,3996650,3674397,9193,87.34007606
4257,42.5700,10000000,10000000,100.00000000,4257000,4044150,3708257,9169,87.10963120
4306,43.0600,10000000,10000000,100.00000000,4306000,4090700,3741010,9145,86.87900604
4356,43.5600,10000000,10000000,100.00000000,4356000,4138200,3773983,9119,86.63872819
4405,44.0500,10000000,10000000,100.00000000,4405000,4184750,3805848,9094,86.39836549
4455,44.5500,10000000,10000000,100.00000000,4455000,4232250,3837894,9068,86.14801347
4504,45.0400,10000000,10000000,100.00000000,4504000,4278800,3868831,9041,85.89766874
4554,45.5400,10000000,10000000,100.00000000,4554000,4326300,3899910,9014,85.63702240
4603,46.0300,10000000,10000000,100.00000000,4603000,4372850,3929879,8986,85.37647187
4653,46.5300,10000000,10000000,100.00000000,4653000,4420350,3959950,8958,85.10530840
4702,47.0200,10000000,10000000,100.00000000,4702000,4466900,3988910,8929,84.83432582
4752,47.5200,10000000,10000000,100.00000000,4752000,4514400,4017931,8900,84.55242003
4801,48.0100,10000000,10000000,100.00000000,4801000,4560950,4045841,8870,84.27079775
4851,48.5100,10000000,10000000,100.00000000,4851000,4608450,4073768,8839,83.97790146
4900,49.0000,10000000,10000000,100.00000000,4900000,4655000,4100585,8808,83.68540816
4950,49.5000,10000000,10000000,100.00000000,4950000,4702500,4127375,8776,83.38131313
4999,49.9900,10000000,10000000,100.00000000,4999000,4749050,4153056,8745,83.07773555
5049,50.4900,10000000,10000000,100.00000000,5049000,4796550,4178664,8711,82.76221034
5098,50.9800,10000000,10000000,100.00000000,5098000,4843100,4203164,8678,82.44731267
5148,51.4800,10000000,10000000,100.00000000,5148000,4890600,4227544,8644,82.12012432
5197,51.9700,10000000,10000000,100.00000000,5197000,4937150,4250818,8609,81.79368867
5247,52.4700,10000000,10000000,100.00000000,5247000,4984650,4273924,8574,81.45462169
5296,52.9600,10000000,10000000,100.00000000,5296000,5031200,4295925,8538,81.11640861
5346,53.4600,10000000,10000000,100.00000000,5346000,5078700,4317709,8501,80.76522634
5395,53.9500,10000000,10000000,100.00000000,5395000,5125250,4338392,8464,80.41505097
5445,54.4500,10000000,10000000,100.00000000,5445000,5172750,4358805,8426,80.05151515
5494,54.9400,10000000,10000000,100.00000000,5494000,5219300,4378121,8388,79.68913360
5544,55.4400,10000000,10000000,100.00000000,5544000,5266800,4397114,8348,79.31302309
5593,55.9300,10000000,10000000,100.00000000,5593000,5313350,4415014,8309,78.93820847
5643,56.4300,10000000,10000000,100.00000000,5643000,5360850,4432538,8268,78.54931774
5692,56.9200,10000000,10000000,100.00000000,5692000,5407400,4448972,8227,78.16184118
5742,57.4200,10000000,10000000,100.00000000,5742000,5454900,4464975,8185,77.75992685
5791,57.9100,10000000,10000000,100.00000000,5791000,5501450,4479893,8143,77.35957520
5841,58.4100,10000000,10000000,100.00000000,5841000,5548950,4494323,8099,76.94441020
5890,58.9000,10000000,10000000,100.00000000,5890000,5595500,4507674,8055,76.53096774
5940,59.4000,10000000,10000000,100.00000000,5940000,5643000,4520477,8010,76.10230640
5989,59.8900,10000000,10000000,100.00000000,5989000,5689550,4532208,7965,75.67553849
6039,60.3900,10000000,10000000,100.00000000,6039000,5737050,4543332,7919,75.23318430
6088,60.8800,10000000,10000000,100.00000000,6088000,5783600,4553390,7872,74.79287122
6138,61.3800,10000000,10000000,100.00000000,6138000,5831100,4562779,7824,74.33657543
6187,61.8700,10000000,10000000,100.00000000,6187000,5877650,4571110,7777,73.88249556
6237,62.3700,10000000,10000000,100.00000000,6237000,5925150,4578709,7727,73.41204105
6286,62.8600,10000000,10000000,100.00000000,6286000,5971700,4585258,7678,72.94397073
6336,63.3600,10000000,10000000,100.00000000,6336000,6019200,4591010,7627,72.45912247
6385,63.8500,10000000,10000000,100.00000000,6385000,6065750,4595722,7576,71.97685200
6435,64.3500,10000000,10000000,100.00000000,6435000,6113250,4599570,7523,71.47738928
6484,64.8400,10000000,10000000,100.00000000,6484000,6159800,4602386,7471,70.98066009
6534,65.3400,10000000,10000000,100.00000000,6534000,6207300,4604272,7417,70.46636058
6583,65.8300,10000000,10000000,100.00000000,6583000,6253850,4605136,7363,69.95497494
6633,66.3300,10000000,10000000,100.00000000,6633000,6301350,4605000,7307,69.42559928
6682,66.8200,10000000,10000000,100.00000000,6682000,6347900,4603854,7252,68.89934151
6732,67.3200,10000000,10000000,100.00000000,6732000,6395400,4601636,7195,68.35466429
6781,67.8100,10000000,10000000,100.00000000,6781000,6441950,4598419,7138,67.81328713
6831,68.3100,10000000,10000000,100.00000000,6831000,6489450,4594058,7079,67.25308154
6880,68.8000,10000000,10000000,100.00000000,6880000,6536000,4588712,7020,66.69639535
6930,69.3000,10000000,10000000,100.00000000,6930000,6583500,4582146,6960,66.12043290
6979,69.7900,10000000,10000000,100.00000000,6979000,6630050,4574608,6899,65.54818742
7029,70.2900,10000000,10000000,100.00000000,7029000,6677550,4565774,6837,64.95623844
7078,70.7800,10000000,10000000,100.00000000,7078000,6724100,4555983,6775,64.36822549
7128,71.2800,10000000,10000000,100.00000000,7128000,6771600,4544817,6711,63.76005892
7177,71.7700,10000000,10000000,100.00000000,7177000,6818150,4532710,6648,63.15605406
7227,72.2700,10000000,10000000,100.00000000,7227000,6865650,4519148,6582,62.53145150
7276,72.7600,10000000,10000000,100.00000000,7276000,6912200,4504660,6516,61.91121495
7326,73.2600,10000000,10000000,100.00000000,7326000,6959700,4488638,6449,61.26996997
7375,73.7500,10000000,10000000,100.00000000,7375000,7006250,4471705,6382,60.63328814
7425,74.2500,10000000,10000000,100.00000000,7425000,7053750,4453154,6313,59.97513805
7474,74.7400,10000000,10000000,100.00000000,7474000,7100300,4433710,6244,59.32178218
7524,75.2400,10000000,10000000,100.00000000,7524000,7147800,4412564,6173,58.64651781
7573,75.7300,10000000,10000000,100.00000000,7573000,7194350,4390544,6102,57.97628417
7623,76.2300,10000000,10000000,100.00000000,7623000,7241850,4366734,6029,57.28366785
7672,76.7200,10000000,10000000,100.00000000,7672000,7288400,4342070,5957,56.59632430
7722,77.2200,10000000,10000000,100.00000000,7722000,7335900,4315527,5882,55.88613054
7771,77.7100,10000000,10000000,100.00000000,7771000,7382450,4288150,5808,55.18144383
7821,78.2100,10000000,10000000,100.00000000,7821000,7429950,4258805,5731,54.45345864
7870,78.7000,10000000,10000000,100.00000000,7870000,7476500,4228647,5655,53.73121982
7920,79.2000,10000000,10000000,100.00000000,7920000,7524000,4196427,5577,52.98518939
7969,79.6900,10000000,10000000,100.00000000,7969000,7570550,4163418,5499,52.24517505
8019,80.1900,10000000,10000000,100.00000000,8019000,7618050,4128253,5419,51.48089537
8068,80.6800,10000000,10000000,100.00000000,8068000,7664600,4092321,5339,50.72286812
8118,81.1800,10000000,10000000,100.00000000,8118000,7712100,4054137,5256,49.94009608
8167,81.6700,10000000,10000000,100.00000000,8167000,7758650,4015211,5175,49.16384229
8217,82.1700,10000000,10000000,100.00000000,8217000,7806150,3973936,5090,48.36237069
8266,82.6600,10000000,10000000,100.00000000,8266000,7852700,3931943,5007,47.56766271
8316,83.1600,10000000,10000000,100.00000000,8316000,7900200,3887501,4920,46.74724627
8365,83.6500,10000000,10000000,100.00000000,8365000,7946750,3842369,4835,45.93387926
8415,84.1500,10000000,10000000,100.00000000,8415000,7994250,3794684,4746,45.09428402
8464,84.6400,10000000,10000000,100.00000000,8464000,8040800,3746337,4659,44.26201560
8514,85.1400,10000000,10000000,100.00000000,8514000,8088300,3695335,4568,43.40304205
8563,85.6300,10000000,10000000,100.00000000,8563000,8134850,3643698,4479,42.55165246
8613,86.1300,10000000,10000000,100.00000000,8613000,8182350,3589300,4386,41.67305236
8662,86.6200,10000000,10000000,100.00000000,8662000,8228900,3534297,4294,40.80232048
8712,87.1200,10000000,10000000,100.00000000,8712000,8276400,3476425,4200,39.90386823
8761,87.6100,10000000,10000000,100.00000000,8761000,8322950,3417979,4106,39.01357151
8811,88.1100,10000000,10000000,100.00000000,8811000,8370450,3356554,4010,38.09504029
8860,88.6000,10000000,10000000,100.00000000,8860000,8417000,3294587,3914,37.18495485
8910,89.1000,10000000,10000000,100.00000000,8910000,8464500,3229529,3815,36.24611672
8959,89.5900,10000000,10000000,100.00000000,8959000,8511050,3163963,3717,35.31602857
9009,90.0900,10000000,10000000,100.00000000,9009000,8558550,3095191,3616,34.35665446
9058,90.5800,10000000,10000000,100.00000000,9058000,8605100,3025946,3516,33.40633694
9108,91.0800,10000000,10000000,100.00000000,9108000,8652600,2953379,3413,32.42620773
9157,91.5700,10000000,10000000,100.00000000,9157000,8699150,2880373,3311,31.45542208
9207,92.0700,10000000,10000000,100.00000000,9207000,8746650,2803928,3205,30.45430651
9256,92.5600,10000000,10000000,100.00000000,9256000,8793200,2727081,3101,29.46284572
9306,93.0600,10000000,10000000,100.00000000,9306000,8840700,2646674,2993,28.44051150
9355,93.5500,10000000,10000000,100.00000000,9355000,8887250,2565903,2887,27.42814538
9405,94.0500,10000000,10000000,100.00000000,9405000,8934750,2481450,2777,26.38437002
9454,94.5400,10000000,10000000,100.00000000,9454000,8981300,2396672,2668,25.35087794
9504,95.0400,10000000,10000000,100.00000000,9504000,9028800,2308088,2556,24.28543771
9553,95.5300,10000000,10000000,100.00000000,9553000,9075350,2219219,2445,23.23059772
9603,96.0300,10000000,10000000,100.00000000,9603000,9122850,2126417,2330,22.14325732
9652,96.5200,10000000,10000000,100.00000000,9652000,9169400,2033372,2217,21.06684625
9702,97.0200,10000000,10000000,100.00000000,9702000,9216900,1936265,2100,19.95737992
9751,97.5100,10000000,10000000,100.00000000,9751000,9263450,1838958,1985,18.85917342
9801,98.0100,10000000,10000000,100.00000000,9801000,9310950,1737458,1866,17.72735435
9850,98.5000,10000000,10000000,100.00000000,9850000,9357500,1635803,1748,16.60713706
9900,99.0000,10000000,10000000,100.00000000,9900000,9405000,1529821,1626,15.45273737
