util_bps,util_pct,actual_liquidity,hard_wall_reserve,reserve_fullness_pct,raw_out,net_out_after_fee,dampened_out,liquidity_factor_bps,effective_price_pct
3861,38.6100,10000000,10000000,100.00000000,3861000,3667950,3630387,9897,94.02711733
3910,39.1000,10000000,10000000,100.00000000,3910000,3714500,3674698,9892,93.98204604
3960,39.6000,10000000,10000000,100.00000000,3960000,3762000,3719783,9887,93.93391414
4009,40.0900,10000000,10000000,100.00000000,4009000,3808550,3763831,9882,93.88453480
4059,40.5900,10000000,10000000,100.00000000,4059000,3856050,3808635,9877,93.83185514
4108,41.0800,10000000,10000000,100.00000000,4108000,3902600,3852394,9871,93.77784810
4158,41.5800,10000000,10000000,100.00000000,4158000,3950100,3896888,9865,93.72025012
4207,42.0700,10000000,10000000,100.00000000,4207000,3996650,3940329,9859,93.66125505
4257,42.5700,10000000,10000000,100.00000000,4257000,4044150,3984483,9852,93.59837914
4306,43.0600,10000000,10000000,100.00000000,4306000,4090700,4027576,9845,93.53404552
4356,43.5600,10000000,10000000,100.00000000,4356000,4138200,4071358,9838,93.46551882
4405,44.0500,10000000,10000000,100.00000000,4405000,4184750,4114069,9831,93.39543700
4455,44.5500,10000000,10000000,100.00000000,4455000,4232250,4157444,9823,93.32085297
4504,45.0400,10000000,10000000,100.00000000,4504000,4278800,4199738,9815,93.24462700
4554,45.5400,10000000,10000000,100.00000000,4554000,4326300,4242669,9806,93.16357049
4603,46.0300,10000000,10000000,100.00000000,4603000,4372850,4284509,9797,93.08079513
4653,46.5300,10000000,10000000,100.00000000,4653000,4420350,4326956,9788,92.99282184
4702,47.0200,10000000,10000000,100.00000000,4702000,4466900,4368301,9779,92.90304126
4752,47.5200,10000000,10000000,100.00000000,4752000,4514400,4410221,9769,92.80768098
4801,48.0100,10000000,10000000,100.00000000,4801000,4560950,4451029,9758,92.71045615
4851,48.5100,10000000,10000000,100.00000000,4851000,4608450,4492378,9748,92.60725624
4900,49.0000,10000000,10000000,100.00000000,4900000,4655000,4532602,9737,92.50208163
4950,49.5000,10000000,10000000,100.00000000,4950000,4702500,4573331,9725,92.39052525
4999,49.9900,10000000,10000000,100.00000000,4999000,4749050,4612923,9713,92.27691538
5049,50.4900,10000000,10000000,100.00000000,5049000,4796550,4652981,9700,92.15648643
5098,50.9800,10000000,10000000,100.00000000,5098000,4843100,4691889,9687,92.03391526
5148,51.4800,10000000,10000000,100.00000000,5148000,4890600,4731222,9674,91.90407925
5197,51.9700,10000000,10000000,100.00000000,5197000,4937150,4769393,9660,91.77204156
5247,52.4700,10000000,10000000,100.00000000,5247000,4984650,4807943,9645,91.63222794
5296,52.9600,10000000,10000000,100.00000000,5296000,5031200,4845316,9630,91.49010574
5346,53.4600,10000000,10000000,100.00000000,5346000,5078700,4883023,9614,91.33974935
5395,53.9500,10000000,10000000,100.00000000,5395000,5125250,4919539,9598,91.18700649
5445,54.4500,10000000,10000000,100.00000000,5445000,5172750,4956337,9581,91.02547291
5494,54.9400,10000000,10000000,100.00000000,5494000,5219300,4991930,9564,90.86148526
5544,55.4400,10000000,10000000,100.00000000,5544000,5266800,5027752,9546,90.68816739
5593,55.9300,10000000,10000000,100.00000000,5593000,5313350,5062353,9527,90.51230109
5643,56.4300,10000000,10000000,100.00000000,5643000,5360850,5097127,9508,90.32654616
5692,56.9200,10000000,10000000,100.00000000,5692000,5407400,5130665,9488,90.13817639
5742,57.4200,10000000,10000000,100.00000000,5742000,5454900,5164315,9467,89.93930686
5791,57.9100,10000000,10000000,100.00000000,5791000,5501450,5196711,9446,89.73771369
5841,58.4100,10000000,10000000,100.00000000,5841000,5548950,5229157,9423,89.52502996
5890,58.9000,10000000,10000000,100.00000000,5890000,5595500,5260333,9401,89.30955857
5940,59.4000,10000000,10000000,100.00000000,5940000,5643000,5291491,9377,89.08234007
5989,59.8900,10000000,10000000,100.00000000,5989000,5689550,5321361,9352,88.85224578
6039,60.3900,10000000,10000000,100.00000000,6039000,5737050,5351142,9327,88.60973671
6088,60.8800,10000000,10000000,100.00000000,6088000,5783600,5379618,9301,88.36429041
6138,61.3800,10000000,10000000,100.00000000,6138000,5831100,5407929,9274,88.10571848
6187,61.8700,10000000,10000000,100.00000000,6187000,5877650,5434917,9246,87.84414094
6237,62.3700,10000000,10000000,100.00000000,6237000,5925150,5461660,9217,87.56870290
6286,62.8600,10000000,10000000,100.00000000,6286000,5971700,5487062,9188,87.29020045
6336,63.3600,10000000,10000000,100.00000000,6336000,6019200,5512135,9157,86.99708018
6385,63.8500,10000000,10000000,100.00000000,6385000,6065750,5535848,9126,86.70083007
6435,64.3500,10000000,10000000,100.00000000,6435000,6113250,5559142,9093,86.38915307
6484,64.8400,10000000,10000000,100.00000000,6484000,6159800,5581059,9060,86.07432141
6534,65.3400,10000000,10000000,100.00000000,6534000,6207300,5602462,9025,85.74322008
6583,65.8300,10000000,10000000,100.00000000,6583000,6253850,5622469,8990,85.40891691
6633,66.3300,10000000,10000000,100.00000000,6633000,6301350,5641864,8953,85.05750038
6682,66.8200,10000000,10000000,100.00000000,6682000,6347900,5659841,8916,84.70279856
6732,67.3200,10000000,10000000,100.00000000,6732000,6395400,5677104,8876,84.33012478
6781,67.8100,10000000,10000000,100.00000000,6781000,6441950,5692930,8837,83.95413656
6831,68.3100,10000000,10000000,100.00000000,6831000,6489450,5707931,8795,83.55922998
6880,68.8000,10000000,10000000,100.00000000,6880000,6536000,5721475,8753,83.16097384
6930,69.3000,10000000,10000000,100.00000000,6930000,6583500,5734081,8709,82.74287157
6979,69.7900,10000000,10000000,100.00000000,6979000,6630050,5745208,8665,82.32136409
7029,70.2900,10000000,10000000,100.00000000,7029000,6677550,5755276,8618,81.87901551
7078,70.7800,10000000,10000000,100.00000000,7078000,6724100,5763846,8571,81.43325798
7128,71.2800,10000000,10000000,100.00000000,7128000,6771600,5771229,8522,80.96561448
7177,71.7700,10000000,10000000,100.00000000,7177000,6818150,5777094,8473,80.49455204
7227,72.2700,10000000,10000000,100.00000000,7227000,6865650,5781640,8421,80.00055348
7276,72.7600,10000000,10000000,100.00000000,7276000,6912200,5784647,8368,79.50311985
7326,73.2600,10000000,10000000,100.00000000,7326000,6959700,5786195,8313,78.98164073
7375,73.7500,10000000,10000000,100.00000000,7375000,7006250,5786183,8258,78.45671864
7425,74.2500,10000000,10000000,100.00000000,7425000,7053750,5784568,8200,77.90663973
7474,74.7400,10000000,10000000,100.00000000,7474000,7100300,5781371,8142,77.35310409
7524,75.2400,10000000,10000000,100.00000000,7524000,7147800,5776418,8081,76.77323232
7573,75.7300,10000000,10000000,100.00000000,7573000,7194350,5769863,8019,76.18992473
7623,76.2300,10000000,10000000,100.00000000,7623000,7241850,5761392,7955,75.57906336
7672,76.7200,10000000,10000000,100.00000000,7672000,7288400,5751298,7891,74.96478102
7722,77.2200,10000000,10000000,100.00000000,7722000,7335900,5739121,7823,74.32169127
7771,77.7100,10000000,10000000,100.00000000,7771000,7382450,5725300,7755,73.67520268
7821,78.2100,10000000,10000000,100.00000000,7821000,7429950,5709223,7684,72.99863189
7870,78.7000,10000000,10000000,100.00000000,7870000,7476500,5691481,7612,72.31869123
7920,79.2000,10000000,10000000,100.00000000,7920000,7524000,5671300,7537,71.60732323
7969,79.6900,10000000,10000000,100.00000000,7969000,7570550,5649434,7462,70.89263396
8019,80.1900,10000000,10000000,100.00000000,8019000,7618050,5624938,7383,70.14513032
8068,80.6800,10000000,10000000,100.00000000,8068000,7664600,5598739,7304,69.39438523
8118,81.1800,10000000,10000000,100.00000000,8118000,7712100,5569710,7222,68.60938655
8167,81.6700,10000000,10000000,100.00000000,8167000,7758650,5538958,7139,67.82120730
8217,82.1700,10000000,10000000,100.00000000,8217000,7806150,5505170,7052,66.99732262
8266,82.6600,10000000,10000000,100.00000000,8266000,7852700,5469639,6965,66.17032422
8316,83.1600,10000000,10000000,100.00000000,8316000,7900200,5430855,6874,65.30609668
8365,83.6500,10000000,10000000,100.00000000,8365000,7946750,5390310,6783,64.43885236
8415,84.1500,10000000,10000000,100.00000000,8415000,7994250,5346288,6687,63.53283422
8464,84.6400,10000000,10000000,100.00000000,8464000,8040800,5300486,6591,62.62388941
8514,85.1400,10000000,10000000,100.00000000,8514000,8088300,5250972,6492,61.67455955
8563,85.6300,10000000,10000000,100.00000000,8563000,8134850,5199661,6391,60.72242205
8613,86.1300,10000000,10000000,100.00000000,8613000,8182350,5144393,6287,59.72823639
8662,86.6200,10000000,10000000,100.00000000,8662000,8228900,5087312,6182,58.73137843
8712,87.1200,10000000,10000000,100.00000000,8712000,8276400,5026019,6072,57.69075987
8761,87.6100,10000000,10000000,100.00000000,8761000,8322950,4962898,5962,56.64762013
8811,88.1100,10000000,10000000,100.00000000,8811000,8370450,4895299,5848,55.55894904
8860,88.6000,10000000,10000000,100.00000000,8860000,8417000,4825858,5733,54.46792325
8910,89.1000,10000000,10000000,100.00000000,8910000,8464500,4751664,5613,53.32956229
8959,89.5900,10000000,10000000,100.00000000,8959000,8511050,4675613,5493,52.18900547
9009,90.0900,10000000,10000000,100.00000000,9009000,8558550,4594524,5368,50.99926740
9058,90.5800,10000000,10000000,100.00000000,9058000,8605100,4511564,5242,49.80750718
9108,91.0800,10000000,10000000,100.00000000,9108000,8652600,4423268,5112,48.56464646
9157,91.5700,10000000,10000000,100.00000000,9157000,8699150,4333091,4981,47.31998471
9207,92.0700,10000000,10000000,100.00000000,9207000,8746650,4237269,4844,46.02225481
9256,92.5600,10000000,10000000,100.00000000,9256000,8793200,4139554,4707,44.72292567
9306,93.0600,10000000,10000000,100.00000000,9306000,8840700,4035873,4565,43.36850419
9355,93.5500,10000000,10000000,100.00000000,9355000,8887250,3930291,4422,42.01273116
9405,94.0500,10000000,10000000,100.00000000,9405000,8934750,3818411,4273,40.59979798
9454,94.5400,10000000,10000000,100.00000000,9454000,8981300,3704621,4124,39.18575206
9504,95.0400,10000000,10000000,100.00000000,9504000,9028800,3584186,3969,37.71239478
9553,95.5300,10000000,10000000,100.00000000,9553000,9075350,3461837,3814,36.23821836
9603,96.0300,10000000,10000000,100.00000000,9603000,9122850,3332485,3652,34.70254087
9652,96.5200,10000000,10000000,100.00000000,9652000,9169400,3201213,3491,33.16631786
9702,97.0200,10000000,10000000,100.00000000,9702000,9216900,3062567,3322,31.56634714
9751,97.5100,10000000,10000000,100.00000000,9751000,9263450,2921998,3154,29.96613681
9801,98.0100,10000000,10000000,100.00000000,9801000,9310950,2773670,2978,28.29986736
9850,98.5000,10000000,10000000,100.00000000,9850000,9357500,2623418,2803,26.63368528
9900,99.0000,10000000,10000000,100.00000000,9900000,9405000,2465009,2620,24.89908081
