util_bps,util_pct,actual_liquidity,hard_wall_reserve,reserve_fullness_pct,raw_out,net_out_after_fee,dampened_out,liquidity_factor_bps,effective_price_pct
3861,38.6100,10000000,10000000,100.00000000,3861000,3667950,3475299,9474,90.01033411
3910,39.1000,10000000,10000000,100.00000000,3910000,3714500,3512234,9455,89.82695652
3960,39.6000,10000000,10000000,100.00000000,3960000,3762000,3549552,9435,89.63515152
4009,40.0900,10000000,10000000,100.00000000,4009000,3808550,3585752,9415,89.44255425
4059,40.5900,10000000,10000000,100.00000000,4059000,3856050,3622301,9393,89.24121705
4108,41.0800,10000000,10000000,100.00000000,4108000,3902600,3657727,9372,89.03911879
4158,41.5800,10000000,10000000,100.00000000,4158000,3950100,3693468,9350,88.82799423
4207,42.0700,10000000,10000000,100.00000000,4207000,3996650,3728084,9328,88.61621108
4257,42.5700,10000000,10000000,100.00000000,4257000,4044150,3762978,9304,88.39506695
4306,43.0600,10000000,10000000,100.00000000,4306000,4090700,3796745,9281,88.17336275
4356,43.5600,10000000,10000000,100.00000000,4356000,4138200,3830752,9257,87.94196511
4405,44.0500,10000000,10000000,100.00000000,4405000,4184750,3863629,9232,87.71007946
4455,44.5500,10000000,10000000,100.00000000,4455000,4232250,3896708,9207,87.46819304
4504,45.0400,10000000,10000000,100.00000000,4504000,4278800,3928656,9181,87.22593250
4554,45.5400,10000000,10000000,100.00000000,4554000,4326300,3960765,9155,86.97332016
4603,46.0300,10000000,10000000,100.00000000,4603000,4372850,3991740,9128,86.72039974
4653,46.5300,10000000,10000000,100.00000000,4653000,4420350,4022836,9100,86.45682355
4702,47.0200,10000000,10000000,100.00000000,4702000,4466900,4052798,9072,86.19306678
4752,47.5200,10000000,10000000,100.00000000,4752000,4514400,4082837,9044,85.91828704
4801,48.0100,10000000,10000000,100.00000000,4801000,4560950,4111740,9015,85.64340762
4851,48.5100,10000000,10000000,100.00000000,4851000,4608450,4140678,8984,85.35720470
4900,49.0000,10000000,10000000,100.00000000,4900000,4655000,4168479,8954,85.07100000
4950,49.5000,10000000,10000000,100.00000000,4950000,4702500,4196269,8923,84.77311111
4999,49.9900,10000000,10000000,100.00000000,4999000,4749050,4222923,8892,84.47535507
5049,50.4900,10000000,10000000,100.00000000,5049000,4796550,4249519,8859,84.16555754
5098,50.9800,10000000,10000000,100.00000000,5098000,4843100,4274980,8826,83.85602197
5148,51.4800,10000000,10000000,100.00000000,5148000,4890600,4300333,8793,83.53405206
5197,51.9700,10000000,10000000,100.00000000,5197000,4937150,4324553,8759,83.21248797
5247,52.4700,10000000,10000000,100.00000000,5247000,4984650,4348616,8724,82.87813989
5296,52.9600,10000000,10000000,100.00000000,5296000,5031200,4371547,8688,82.54431647
5346,53.4600,10000000,10000000,100.00000000,5346000,5078700,4394270,8652,82.19734381
5395,53.9500,10000000,10000000,100.00000000,5395000,5125250,4415864,8615,81.85104727
5445,54.4500,10000000,10000000,100.00000000,5445000,5172750,4437196,8578,81.49120294
5494,54.9400,10000000,10000000,100.00000000,5494000,5219300,4457402,8540,81.13218056
5544,55.4400,10000000,10000000,100.00000000,5544000,5266800,4477293,8500,80.75925325
5593,55.9300,10000000,10000000,100.00000000,5593000,5313350,4496060,8461,80.38726980
5643,56.4300,10000000,10000000,100.00000000,5643000,5360850,4514456,8421,80.00099238
5692,56.9200,10000000,10000000,100.00000000,5692000,5407400,4531733,8380,79.61582923
5742,57.4200,10000000,10000000,100.00000000,5742000,5454900,4548582,8338,79.21598746
5791,57.9100,10000000,10000000,100.00000000,5791000,5501450,4564316,8296,78.81740632
5841,58.4100,10000000,10000000,100.00000000,5841000,5548950,4579563,8253,78.40374936
5890,58.9000,10000000,10000000,100.00000000,5890000,5595500,4593700,8209,77.99151104
5940,59.4000,10000000,10000000,100.00000000,5940000,5643000,4607291,8164,77.56382155
5989,59.8900,10000000,10000000,100.00000000,5989000,5689550,4619777,8119,77.13770245
6039,60.3900,10000000,10000000,100.00000000,6039000,5737050,4631654,8073,76.69571121
6088,60.8800,10000000,10000000,100.00000000,6088000,5783600,4642434,8026,76.25548620
6138,61.3800,10000000,10000000,100.00000000,6138000,5831100,4652541,7978,75.79897361
6187,61.8700,10000000,10000000,100.00000000,6187000,5877650,4661558,7930,75.34439955
6237,62.3700,10000000,10000000,100.00000000,6237000,5925150,4669838,7881,74.87314414
6286,62.8600,10000000,10000000,100.00000000,6286000,5971700,4677034,7831,74.40397709
6336,63.3600,10000000,10000000,100.00000000,6336000,6019200,4683427,7780,73.91772412
6385,63.8500,10000000,10000000,100.00000000,6385000,6065750,4688745,7729,73.43375098
6435,64.3500,10000000,10000000,100.00000000,6435000,6113250,4693191,7677,72.93226107
6484,64.8400,10000000,10000000,100.00000000,6484000,6159800,4696572,7624,72.43325108
6534,65.3400,10000000,10000000,100.00000000,6534000,6207300,4699010,7570,71.91628405
6583,65.8300,10000000,10000000,100.00000000,6583000,6253850,4700393,7515,71.40198997
6633,66.3300,10000000,10000000,100.00000000,6633000,6301350,4700762,7459,70.86932007
6682,66.8200,10000000,10000000,100.00000000,6682000,6347900,4700087,7404,70.33952409
6732,67.3200,10000000,10000000,100.00000000,6732000,6395400,4698324,7346,69.79090909
6781,67.8100,10000000,10000000,100.00000000,6781000,6441950,4695528,7288,69.24536204
6831,68.3100,10000000,10000000,100.00000000,6831000,6489450,4691570,7229,68.68057385
6880,68.8000,10000000,10000000,100.00000000,6880000,6536000,4686591,7170,68.11905523
6930,69.3000,10000000,10000000,100.00000000,6930000,6583500,4680373,7109,67.53784993
6979,69.7900,10000000,10000000,100.00000000,6979000,6630050,4673147,7048,66.96012323
7029,70.2900,10000000,10000000,100.00000000,7029000,6677550,4664603,6985,66.36225637
7078,70.7800,10000000,10000000,100.00000000,7078000,6724100,4655066,6922,65.76809833
7128,71.2800,10000000,10000000,100.00000000,7128000,6771600,4644130,6858,65.15333895
7177,71.7700,10000000,10000000,100.00000000,7177000,6818150,4632216,6793,64.54251080
7227,72.2700,10000000,10000000,100.00000000,7227000,6865650,4618821,6727,63.91062682
7276,72.7600,10000000,10000000,100.00000000,7276000,6912200,4604463,6661,63.28288895
7326,73.2600,10000000,10000000,100.00000000,7326000,6959700,4588540,6593,62.63363363
7375,73.7500,10000000,10000000,100.00000000,7375000,7006250,4571671,6525,61.98875932
7425,74.2500,10000000,10000000,100.00000000,7425000,7053750,4553151,6454,61.32189899
7474,74.7400,10000000,10000000,100.00000000,7474000,7100300,4533704,6385,60.65967353
7524,75.2400,10000000,10000000,100.00000000,7524000,7147800,4512517,6313,59.97497342
7573,75.7300,10000000,10000000,100.00000000,7573000,7194350,4490420,6241,59.29512743
7623,76.2300,10000000,10000000,100.00000000,7623000,7241850,4466495,6167,58.59235209
7672,76.7200,10000000,10000000,100.00000000,7672000,7288400,4441680,6094,57.89468196
7722,77.2200,10000000,10000000,100.00000000,7722000,7335900,4414945,6018,57.17359492
7771,77.7100,10000000,10000000,100.00000000,7771000,7382450,4387340,5942,56.45785613
7821,78.2100,10000000,10000000,100.00000000,7821000,7429950,4357721,5865,55.71820739
7870,78.7000,10000000,10000000,100.00000000,7870000,7476500,4327255,5787,54.98418043
7920,79.2000,10000000,10000000,100.00000000,7920000,7524000,4294679,5707,54.22574495
7969,79.6900,10000000,10000000,100.00000000,7969000,7570550,4261278,5628,53.47318359
8019,80.1900,10000000,10000000,100.00000000,8019000,7618050,4225670,5546,52.69572266
8068,80.6800,10000000,10000000,100.00000000,8068000,7664600,4189261,5465,51.92440506
8118,81.1800,10000000,10000000,100.00000000,8118000,7712100,4150545,5381,51.12767923
8167,81.6700,10000000,10000000,100.00000000,8167000,7758650,4111053,5298,50.33736990
8217,82.1700,10000000,10000000,100.00000000,8217000,7806150,4069152,5212,49.52113910
8266,82.6600,10000000,10000000,100.00000000,8266000,7852700,4026501,5127,48.71160174
8316,83.1600,10000000,10000000,100.00000000,8316000,7900200,3981338,5039,47.87563733
8365,83.6500,10000000,10000000,100.00000000,8365000,7946750,3935451,4952,47.04663479
8415,84.1500,10000000,10000000,100.00000000,8415000,7994250,3886947,4862,46.19069519
8464,84.6400,10000000,10000000,100.00000000,8464000,8040800,3837747,4772,45.34200142
8514,85.1400,10000000,10000000,100.00000000,8514000,8088300,3785823,4680,44.46585624
8563,85.6300,10000000,10000000,100.00000000,8563000,8134850,3733232,4589,43.59724396
8613,86.1300,10000000,10000000,100.00000000,8613000,8182350,3677806,4494,42.70063857
8662,86.6200,10000000,10000000,100.00000000,8662000,8228900,3621744,4401,41.81186793
8712,87.1200,10000000,10000000,100.00000000,8712000,8276400,3562736,4304,40.89458219
8761,87.6100,10000000,10000000,100.00000000,8761000,8322950,3503123,4208,39.98542404
8811,88.1100,10000000,10000000,100.00000000,8811000,8370450,3440451,4110,39.04722506
8860,88.6000,10000000,10000000,100.00000000,8860000,8417000,3377205,4012,38.11743792
8910,89.1000,10000000,10000000,100.00000000,8910000,8464500,3310784,3911,37.15806958
8959,89.5900,10000000,10000000,100.00000000,8959000,8511050,3243824,3811,36.20743387
9009,90.0900,10000000,10000000,100.00000000,9009000,8558550,3173571,3708,35.22667333
9058,90.5800,10000000,10000000,100.00000000,9058000,8605100,3102814,3605,34.25495694
9108,91.0800,10000000,10000000,100.00000000,9108000,8652600,3028643,3500,33.25255819
9157,91.5700,10000000,10000000,100.00000000,9157000,8699150,2954004,3395,32.25951731
9207,92.0700,10000000,10000000,100.00000000,9207000,8746650,2875829,3287,31.23524492
9256,92.5600,10000000,10000000,100.00000000,9256000,8793200,2797224,3181,30.22065687
9306,93.0600,10000000,10000000,100.00000000,9306000,8840700,2714959,3070,29.17428541
9355,93.5500,10000000,10000000,100.00000000,9355000,8887250,2632302,2961,28.13791555
9405,94.0500,10000000,10000000,100.00000000,9405000,8934750,2545857,2849,27.06918660
9454,94.5400,10000000,10000000,100.00000000,9454000,8981300,2459062,2737,26.01081024
9504,95.0400,10000000,10000000,100.00000000,9504000,9028800,2368349,2623,24.91949705
9553,95.5300,10000000,10000000,100.00000000,9553000,9075350,2277327,2509,23.83886737
9603,96.0300,10000000,10000000,100.00000000,9603000,9122850,2182257,2392,22.72474227
9652,96.5200,10000000,10000000,100.00000000,9652000,9169400,2086920,2275,21.62163282
9702,97.0200,10000000,10000000,100.00000000,9702000,9216900,1987401,2156,20.48444651
9751,97.5100,10000000,10000000,100.00000000,9751000,9263450,1887660,2037,19.35862988
9801,98.0100,10000000,10000000,100.00000000,9801000,9310950,1783601,1915,18.19815325
9850,98.5000,10000000,10000000,100.00000000,9850000,9357500,1679364,1794,17.04938071
9900,99.0000,10000000,10000000,100.00000000,9900000,9405000,1570672,1670,15.86537374
