util_bps,util_pct,actual_liquidity,hard_wall_reserve,reserve_fullness_pct,raw_out,net_out_after_fee,dampened_out,liquidity_factor_bps,effective_price_pct
2029,20.2900,10000000,10000000,100.00000000,2029000,1927550,1842197,9557,90.79334648
2079,20.7900,10000000,10000000,100.00000000,2079000,1975050,1884860,9543,90.66185666
2128,21.2800,10000000,10000000,100.00000000,2128000,2021600,1926500,9529,90.53101504
2178,21.7800,10000000,10000000,100.00000000,2178000,2069100,1968813,9515,90.39545455
2227,22.2700,10000000,10000000,100.00000000,2227000,2115650,2010103,9501,90.26057476
2277,22.7700,10000000,10000000,100.00000000,2277000,2163150,2052049,9486,90.12072903
2326,23.2600,10000000,10000000,100.00000000,2326000,2209700,2092971,9471,89.98155632
2376,23.7600,10000000,10000000,100.00000000,2376000,2257200,2134534,9456,89.83728956
2425,24.2500,10000000,10000000,100.00000000,2425000,2303750,2175071,9441,89.69364948
2475,24.7500,10000000,10000000,100.00000000,2475000,2351250,2216232,9425,89.54472727
2524,25.2400,10000000,10000000,100.00000000,2524000,2397800,2256366,9410,89.39643423
2574,25.7400,10000000,10000000,100.00000000,2574000,2445300,2297106,9393,89.24265734
2623,26.2300,10000000,10000000,100.00000000,2623000,2491850,2336819,9377,89.08955395
2673,26.7300,10000000,10000000,100.00000000,2673000,2539350,2377119,9361,88.93075196
2722,27.2200,10000000,10000000,100.00000000,2722000,2585900,2416390,9344,88.77259368
2772,27.7200,10000000,10000000,100.00000000,2772000,2633400,2456230,9327,88.60858586
2821,28.2100,10000000,10000000,100.00000000,2821000,2679950,2495040,9310,88.44523219
2871,28.7100,10000000,10000000,100.00000000,2871000,2727450,2534399,9292,88.27582724
2920,29.2000,10000000,10000000,100.00000000,2920000,2774000,2572727,9274,88.10708904
2970,29.7000,10000000,10000000,100.00000000,2970000,2821500,2611582,9256,87.93205387
3019,30.1900,10000000,10000000,100.00000000,3019000,2868050,2649405,9237,87.75770123
3069,30.6900,10000000,10000000,100.00000000,3069000,2915550,2687735,9218,87.57689801
3118,31.1800,10000000,10000000,100.00000000,3118000,2962100,2725032,9199,87.39679282
3168,31.6800,10000000,10000000,100.00000000,3168000,3009600,2762812,9179,87.20997475
3217,32.1700,10000000,10000000,100.00000000,3217000,3056150,2799559,9160,87.02390426
3267,32.6700,10000000,10000000,100.00000000,3267000,3103650,2836766,9140,86.83091521
3316,33.1600,10000000,10000000,100.00000000,3316000,3150200,2872939,9119,86.63869119
3366,33.6600,10000000,10000000,100.00000000,3366000,3197700,2909549,9098,86.43936423
3415,34.1500,10000000,10000000,100.00000000,3415000,3244250,2945123,9077,86.24079063
3465,34.6500,10000000,10000000,100.00000000,3465000,3291750,2981109,9056,86.03489177
3514,35.1400,10000000,10000000,100.00000000,3514000,3338300,3016059,9034,85.82979511
3564,35.6400,10000000,10000000,100.00000000,3564000,3385800,3051395,9012,85.61714366
3613,36.1300,10000000,10000000,100.00000000,3613000,3432350,3085695,8990,85.40534182
3663,36.6300,10000000,10000000,100.00000000,3663000,3479850,3120353,8966,85.18572209
3712,37.1200,10000000,10000000,100.00000000,3712000,3526400,3153976,8943,84.96702586
3762,37.6200,10000000,10000000,100.00000000,3762000,3573900,3187930,8920,84.74029771
3811,38.1100,10000000,10000000,100.00000000,3811000,3620450,3220848,8896,84.51451063
3861,38.6100,10000000,10000000,100.00000000,3861000,3667950,3254067,8871,84.28041958
3910,39.1000,10000000,10000000,100.00000000,3910000,3714500,3286252,8847,84.04736573
3960,39.6000,10000000,10000000,100.00000000,3960000,3762000,3318709,8821,83.80578283
4009,40.0900,10000000,10000000,100.00000000,4009000,3808550,3350131,8796,83.56525318
4059,40.5900,10000000,10000000,100.00000000,4059000,3856050,3381794,8770,83.31593989
4108,41.0800,10000000,10000000,100.00000000,4108000,3902600,3412424,8743,83.06777020
4158,41.5800,10000000,10000000,100.00000000,4158000,3950100,3443264,8716,82.81058201
4207,42.0700,10000000,10000000,100.00000000,4207000,3996650,3473070,8689,82.55455194
4257,42.5700,10000000,10000000,100.00000000,4257000,4044150,3503054,8662,82.28926474
4306,43.0600,10000000,10000000,100.00000000,4306000,4090700,3532006,8634,82.02522062
4356,43.5600,10000000,10000000,100.00000000,4356000,4138200,3561101,8605,81.75162994
4405,44.0500,10000000,10000000,100.00000000,4405000,4184750,3589167,8576,81.47938706
4455,44.5500,10000000,10000000,100.00000000,4455000,4232250,3617341,8547,81.19732884
4504,45.0400,10000000,10000000,100.00000000,4504000,4278800,3644487,8517,80.91667407
4554,45.5400,10000000,10000000,100.00000000,4554000,4326300,3671705,8486,80.62593325
4603,46.0300,10000000,10000000,100.00000000,4603000,4372850,3697898,8456,80.33669346
4653,46.5300,10000000,10000000,100.00000000,4653000,4420350,3724126,8424,80.03709435
4702,47.0200,10000000,10000000,100.00000000,4702000,4466900,3749332,8393,79.73908975
4752,47.5200,10000000,10000000,100.00000000,4752000,4514400,3774534,8361,79.43042929
4801,48.0100,10000000,10000000,100.00000000,4801000,4560950,3798717,8328,79.12345345
4851,48.5100,10000000,10000000,100.00000000,4851000,4608450,3822858,8295,78.80556586
4900,49.0000,10000000,10000000,100.00000000,4900000,4655000,3845982,8262,78.48942857
4950,49.5000,10000000,10000000,100.00000000,4950000,4702500,3869024,8227,78.16210101
4999,49.9900,10000000,10000000,100.00000000,4999000,4749050,3891053,8193,77.83662733
5049,50.4900,10000000,10000000,100.00000000,5049000,4796550,3912958,8157,77.49966330
5098,50.9800,10000000,10000000,100.00000000,5098000,4843100,3933854,8122,77.16465281
5148,51.4800,10000000,10000000,100.00000000,5148000,4890600,3954585,8086,76.81789044
5197,51.9700,10000000,10000000,100.00000000,5197000,4937150,3974310,8049,76.47315759
5247,52.4700,10000000,10000000,100.00000000,5247000,4984650,3993827,8012,76.11639032
5296,52.9600,10000000,10000000,100.00000000,5296000,5031200,4012343,7974,75.76176360
5346,53.4600,10000000,10000000,100.00000000,5346000,5078700,4030605,7936,75.39478114
5395,53.9500,10000000,10000000,100.00000000,5395000,5125250,4047872,7897,75.03006487
5445,54.4500,10000000,10000000,100.00000000,5445000,5172750,4064838,7858,74.65267218
5494,54.9400,10000000,10000000,100.00000000,5494000,5219300,4080816,7818,74.27768475
5544,55.4400,10000000,10000000,100.00000000,5544000,5266800,4096446,7777,73.88971861
5593,55.9300,10000000,10000000,100.00000000,5593000,5313350,4111093,7737,73.50425532
5643,56.4300,10000000,10000000,100.00000000,5643000,5360850,4125344,7695,73.10551125
5692,56.9200,10000000,10000000,100.00000000,5692000,5407400,4138619,7653,72.70939916
5742,57.4200,10000000,10000000,100.00000000,5742000,5454900,4151448,7610,72.29968652
5791,57.9100,10000000,10000000,100.00000000,5791000,5501450,4163308,7567,71.89273010
5841,58.4100,10000000,10000000,100.00000000,5841000,5548950,4174672,7523,71.47187125
5890,58.9000,10000000,10000000,100.00000000,5890000,5595500,4185073,7479,71.05387097
5940,59.4000,10000000,10000000,100.00000000,5940000,5643000,4194926,7433,70.62164983
5989,59.8900,10000000,10000000,100.00000000,5989000,5689550,4203826,7388,70.19245283
6039,60.3900,10000000,10000000,100.00000000,6039000,5737050,4212123,7341,69.74868356
6088,60.8800,10000000,10000000,100.00000000,6088000,5783600,4219475,7295,69.30806505
6138,61.3800,10000000,10000000,100.00000000,6138000,5831100,4226171,7247,68.85257413
6187,61.8700,10000000,10000000,100.00000000,6187000,5877650,4231931,7200,68.40037175
6237,62.3700,10000000,10000000,100.00000000,6237000,5925150,4236978,7150,67.93294853
6286,62.8600,10000000,10000000,100.00000000,6286000,5971700,4241098,7101,67.46894687
6336,63.3600,10000000,10000000,100.00000000,6336000,6019200,4244449,7051,66.98940972
6385,63.8500,10000000,10000000,100.00000000,6385000,6065750,4246884,7001,66.51345341
6435,64.3500,10000000,10000000,100.00000000,6435000,6113250,4248490,6949,66.02160062
6484,64.8400,10000000,10000000,100.00000000,6484000,6159800,4249192,6898,65.53349784
6534,65.3400,10000000,10000000,100.00000000,6534000,6207300,4249004,6845,65.02913988
6583,65.8300,10000000,10000000,100.00000000,6583000,6253850,4247923,6792,64.52867993
6633,66.3300,10000000,10000000,100.00000000,6633000,6301350,4245892,6738,64.01163878
6682,66.8200,10000000,10000000,100.00000000,6682000,6347900,4242979,6684,63.49863813
6732,67.3200,10000000,10000000,100.00000000,6732000,6395400,4239054,6628,62.96871658
6781,67.8100,10000000,10000000,100.00000000,6781000,6441950,4234260,6572,62.44300251
6831,68.3100,10000000,10000000,100.00000000,6831000,6489450,4228389,6515,61.90000000
6880,68.8000,10000000,10000000,100.00000000,6880000,6536000,4221663,6459,61.36138081
6930,69.3000,10000000,10000000,100.00000000,6930000,6583500,4213794,6400,60.80510823
6979,69.7900,10000000,10000000,100.00000000,6979000,6630050,4205084,6342,60.25338874
7029,70.2900,10000000,10000000,100.00000000,7029000,6677550,4195165,6282,59.68366766
7078,70.7800,10000000,10000000,100.00000000,7078000,6724100,4184419,6223,59.11866346
7128,71.2800,10000000,10000000,100.00000000,7128000,6771600,4172395,6161,58.53528339
7177,71.7700,10000000,10000000,100.00000000,7177000,6818150,4159561,6100,57.95682040
7227,72.2700,10000000,10000000,100.00000000,7227000,6865650,4145378,6037,57.35959596
7276,72.7600,10000000,10000000,100.00000000,7276000,6912200,4130401,5975,56.76746839
7326,73.2600,10000000,10000000,100.00000000,7326000,6959700,4114004,5911,56.15621076
7375,73.7500,10000000,10000000,100.00000000,7375000,7006250,4096830,5847,55.55023729
7425,74.2500,10000000,10000000,100.00000000,7425000,7053750,4078163,5781,54.92475421
7474,74.7400,10000000,10000000,100.00000000,7474000,7100300,4058736,5716,54.30473642
7524,75.2400,10000000,10000000,100.00000000,7524000,7147800,4037743,5648,53.66484583
7573,75.7300,10000000,10000000,100.00000000,7573000,7194350,4016008,5582,53.03060874
7623,76.2300,10000000,10000000,100.00000000,7623000,7241850,3992630,5513,52.37609865
7672,76.7200,10000000,10000000,100.00000000,7672000,7288400,3968531,5444,51.72746350
7722,77.2200,10000000,10000000,100.00000000,7722000,7335900,3942711,5374,51.05815851
7771,77.7100,10000000,10000000,100.00000000,7771000,7382450,3916189,5304,50.39491700
7821,78.2100,10000000,10000000,100.00000000,7821000,7429950,3887867,5232,49.71061245
7870,78.7000,10000000,10000000,100.00000000,7870000,7476500,3858865,5161,49.03259212
7920,79.2000,10000000,10000000,100.00000000,7920000,7524000,3827982,5087,48.33310606
7969,79.6900,10000000,10000000,100.00000000,7969000,7570550,3796440,5014,47.64010541
8019,80.1900,10000000,10000000,100.00000000,8019000,7618050,3762936,4939,46.92525253
8068,80.6800,10000000,10000000,100.00000000,8068000,7664600,3728795,4864,46.21709222
8118,81.1800,10000000,10000000,100.00000000,8118000,7712100,3692608,4788,45.48667159
8167,81.6700,10000000,10000000,100.00000000,8167000,7758650,3655807,4711,44.76315661
8217,82.1700,10000000,10000000,100.00000000,8217000,7806150,3616875,4633,44.01697700
8266,82.6600,10000000,10000000,100.00000000,8266000,7852700,3577354,4555,43.27793370
8316,83.1600,10000000,10000000,100.00000000,8316000,7900200,3535614,4475,42.51580087
8365,83.6500,10000000,10000000,100.00000000,8365000,7946750,3493310,4395,41.76102809
8415,84.1500,10000000,10000000,100.00000000,8415000,7994250,3448699,4313,40.98275698
8464,84.6400,10000000,10000000,100.00000000,8464000,8040800,3403550,4232,40.21207467
8514,85.1400,10000000,10000000,100.00000000,8514000,8088300,3356004,4149,39.41747710
8563,85.6300,10000000,10000000,100.00000000,8563000,8134850,3307946,4066,38.63069018
8613,86.1300,10000000,10000000,100.00000000,8613000,8182350,3257399,3981,37.81956345
8662,86.6200,10000000,10000000,100.00000000,8662000,8228900,3206369,3896,37.01649734
8712,87.1200,10000000,10000000,100.00000000,8712000,8276400,3152755,3809,36.18864784
8761,87.6100,10000000,10000000,100.00000000,8761000,8322950,3098687,3723,35.36910170
8811,88.1100,10000000,10000000,100.00000000,8811000,8370450,3041941,3634,34.52435592
8860,88.6000,10000000,10000000,100.00000000,8860000,8417000,2984770,3546,33.68814898
8910,89.1000,10000000,10000000,100.00000000,8910000,8464500,2924823,3455,32.82629630
8959,89.5900,10000000,10000000,100.00000000,8959000,8511050,2864482,3365,31.97323362
9009,90.0900,10000000,10000000,100.00000000,9009000,8558550,2801267,3273,31.09409479
9058,90.5800,10000000,10000000,100.00000000,9058000,8605100,2737690,3181,30.22400088
9108,91.0800,10000000,10000000,100.00000000,9108000,8652600,2671137,3087,29.32737154
9157,91.5700,10000000,10000000,100.00000000,9157000,8699150,2604255,2993,28.44004587
9207,92.0700,10000000,10000000,100.00000000,9207000,8746650,2534296,2897,27.52575215
9256,92.5600,10000000,10000000,100.00000000,9256000,8793200,2464041,2802,26.62101340
9306,93.0600,10000000,10000000,100.00000000,9306000,8840700,2390605,2704,25.68885665
9355,93.5500,10000000,10000000,100.00000000,9355000,8887250,2316907,2607,24.76650989
9405,94.0500,10000000,10000000,100.00000000,9405000,8934750,2239922,2506,23.81628921
9454,94.5400,10000000,10000000,100.00000000,9454000,8981300,2162712,2408,22.87615824
9504,95.0400,10000000,10000000,100.00000000,9504000,9028800,2082107,2306,21.90769150
9553,95.5300,10000000,10000000,100.00000000,9553000,9075350,2001314,2205,20.94958652
9603,96.0300,10000000,10000000,100.00000000,9603000,9122850,1917016,2101,19.96267833
9652,96.5200,10000000,10000000,100.00000000,9652000,9169400,1832567,1998,18.98639660
9702,97.0200,10000000,10000000,100.00000000,9702000,9216900,1744503,1892,17.98085962
9751,97.5100,10000000,10000000,100.00000000,9751000,9263450,1656328,1788,16.98623731
9801,98.0100,10000000,10000000,100.00000000,9801000,9310950,1564423,1680,15.96187124
9850,98.5000,10000000,10000000,100.00000000,9850000,9357500,1472447,1573,14.94870051
9900,99.0000,10000000,10000000,100.00000000,9900000,9405000,1376627,1463,13.90532323
