util_bps,util_pct,actual_liquidity,hard_wall_reserve,reserve_fullness_pct,raw_out,net_out_after_fee,dampened_out,liquidity_factor_bps,effective_price_pct
4207,42.0700,10000000,10000000,100.00000000,4207000,3996650,2974685,7442,70.70798669
4257,42.5700,10000000,10000000,100.00000000,4257000,4044150,2993087,7401,70.30977214
4306,43.0600,10000000,10000000,100.00000000,4306000,4090700,3010628,7359,69.91704598
4356,43.5600,10000000,10000000,100.00000000,4356000,4138200,3028019,7317,69.51375115
4405,44.0500,10000000,10000000,100.00000000,4405000,4184750,3044561,7275,69.11602724
4455,44.5500,10000000,10000000,100.00000000,4455000,4232250,3060925,7232,68.70763187
4504,45.0400,10000000,10000000,100.00000000,4504000,4278800,3076453,7189,68.30490675
4554,45.5400,10000000,10000000,100.00000000,4554000,4326300,3091776,7146,67.89143610
4603,46.0300,10000000,10000000,100.00000000,4603000,4372850,3106276,7103,67.48372800
4653,46.5300,10000000,10000000,100.00000000,4653000,4420350,3120541,7059,67.06514077
4702,47.0200,10000000,10000000,100.00000000,4702000,4466900,3133998,7016,66.65244577
4752,47.5200,10000000,10000000,100.00000000,4752000,4514400,3147192,6971,66.22878788
4801,48.0100,10000000,10000000,100.00000000,4801000,4560950,3159590,6927,65.81108102
4851,48.5100,10000000,10000000,100.00000000,4851000,4608450,3171697,6882,65.38233354
4900,49.0000,10000000,10000000,100.00000000,4900000,4655000,3183023,6837,64.95965306
4950,49.5000,10000000,10000000,100.00000000,4950000,4702500,3194027,6792,64.52579798
4999,49.9900,10000000,10000000,100.00000000,4999000,4749050,3204265,6747,64.09811962
5049,50.4900,10000000,10000000,100.00000000,5049000,4796550,3214152,6700,63.65918004
5098,50.9800,10000000,10000000,100.00000000,5098000,4843100,3223287,6655,63.22650059
5148,51.4800,10000000,10000000,100.00000000,5148000,4890600,3232041,6608,62.78245921
5197,51.9700,10000000,10000000,100.00000000,5197000,4937150,3240060,6562,62.34481432
5247,52.4700,10000000,10000000,100.00000000,5247000,4984650,3247666,6515,61.89567372
5296,52.9600,10000000,10000000,100.00000000,5296000,5031200,3254553,6468,61.45304003
5346,53.4600,10000000,10000000,100.00000000,5346000,5078700,3260996,6420,60.99880284
5395,53.9500,10000000,10000000,100.00000000,5395000,5125250,3266736,6373,60.55117702
5445,54.4500,10000000,10000000,100.00000000,5445000,5172750,3272002,6325,60.09186410
5494,54.9400,10000000,10000000,100.00000000,5494000,5219300,3276579,6277,59.63922461
5544,55.4400,10000000,10000000,100.00000000,5544000,5266800,3280652,6228,59.17481962
5593,55.9300,10000000,10000000,100.00000000,5593000,5313350,3284053,6180,58.71720007
5643,56.4300,10000000,10000000,100.00000000,5643000,5360850,3286917,6131,58.24768740
5692,56.9200,10000000,10000000,100.00000000,5692000,5407400,3289127,6082,57.78508433
5742,57.4200,10000000,10000000,100.00000000,5742000,5454900,3290768,6032,57.31048415
5791,57.9100,10000000,10000000,100.00000000,5791000,5501450,3291772,5983,56.84289415
5841,58.4100,10000000,10000000,100.00000000,5841000,5548950,3292174,5932,56.36319123
5890,58.9000,10000000,10000000,100.00000000,5890000,5595500,3291957,5883,55.89061121
5940,59.4000,10000000,10000000,100.00000000,5940000,5643000,3291106,5832,55.40582492
5989,59.8900,10000000,10000000,100.00000000,5989000,5689550,3289653,5781,54.92825179
6039,60.3900,10000000,10000000,100.00000000,6039000,5737050,3287533,5730,54.43836728
6088,60.8800,10000000,10000000,100.00000000,6088000,5783600,3284829,5679,53.95579829
6138,61.3800,10000000,10000000,100.00000000,6138000,5831100,3281426,5627,53.46083415
6187,61.8700,10000000,10000000,100.00000000,6187000,5877650,3277456,5576,52.97326653
6237,62.3700,10000000,10000000,100.00000000,6237000,5925150,3272754,5523,52.47320827
6286,62.8600,10000000,10000000,100.00000000,6286000,5971700,3267504,5471,51.98065542
6336,63.3600,10000000,10000000,100.00000000,6336000,6019200,3261487,5418,51.47548927
6385,63.8500,10000000,10000000,100.00000000,6385000,6065750,3254942,5366,50.97794832
6435,64.3500,10000000,10000000,100.00000000,6435000,6113250,3247597,5312,50.46770785
6484,64.8400,10000000,10000000,100.00000000,6484000,6159800,3239741,5259,49.96516039
6534,65.3400,10000000,10000000,100.00000000,6534000,6207300,3231052,5205,49.44983165
6583,65.8300,10000000,10000000,100.00000000,6583000,6253850,3221871,5151,48.94229075
6633,66.3300,10000000,10000000,100.00000000,6633000,6301350,3211822,5097,48.42186039
6682,66.8200,10000000,10000000,100.00000000,6682000,6347900,3201303,5043,47.90935349
6732,67.3200,10000000,10000000,100.00000000,6732000,6395400,3189879,4987,47.38382353
6781,67.8100,10000000,10000000,100.00000000,6781000,6441950,3178005,4933,46.86631765
6831,68.3100,10000000,10000000,100.00000000,6831000,6489450,3165191,4877,46.33569024
6880,68.8000,10000000,10000000,100.00000000,6880000,6536000,3151948,4822,45.81319767
6930,69.3000,10000000,10000000,100.00000000,6930000,6583500,3137730,4766,45.27748918
6979,69.7900,10000000,10000000,100.00000000,6979000,6630050,3123102,4710,44.74999284
7029,70.2900,10000000,10000000,100.00000000,7029000,6677550,3107464,4653,44.20919050
7078,70.7800,10000000,10000000,100.00000000,7078000,6724100,3091437,4597,43.67670246
7128,71.2800,10000000,10000000,100.00000000,7128000,6771600,3074364,4540,43.13080808
7177,71.7700,10000000,10000000,100.00000000,7177000,6818150,3056924,4483,42.59333984
7227,72.2700,10000000,10000000,100.00000000,7227000,6865650,3038400,4425,42.04234122
7276,72.7600,10000000,10000000,100.00000000,7276000,6912200,3019531,4368,41.49987631
7326,73.2600,10000000,10000000,100.00000000,7326000,6959700,2999543,4309,40.94380289
7375,73.7500,10000000,10000000,100.00000000,7375000,7006250,2979231,4252,40.39635254
7425,74.2500,10000000,10000000,100.00000000,7425000,7053750,2957761,4193,39.83516498
7474,74.7400,10000000,10000000,100.00000000,7474000,7100300,2935991,4135,39.28272679
7524,75.2400,10000000,10000000,100.00000000,7524000,7147800,2913026,4075,38.71645401
7573,75.7300,10000000,10000000,100.00000000,7573000,7194350,2889783,4016,38.15902549
7623,76.2300,10000000,10000000,100.00000000,7623000,7241850,2865307,3956,37.58765578
7672,76.7200,10000000,10000000,100.00000000,7672000,7288400,2840576,3897,37.02523462
7722,77.2200,10000000,10000000,100.00000000,7722000,7335900,2814575,3836,36.44878270
7771,77.7100,10000000,10000000,100.00000000,7771000,7382450,2788340,3776,35.88135375
7821,78.2100,10000000,10000000,100.00000000,7821000,7429950,2760798,3715,35.29980821
7870,78.7000,10000000,10000000,100.00000000,7870000,7476500,2733047,3655,34.72740788
7920,79.2000,10000000,10000000,100.00000000,7920000,7524000,2703949,3593,34.14077020
7969,79.6900,10000000,10000000,100.00000000,7969000,7570550,2674664,3532,33.56335801
8019,80.1900,10000000,10000000,100.00000000,8019000,7618050,2643995,3470,32.97162988
8068,80.6800,10000000,10000000,100.00000000,8068000,7664600,2613164,3409,32.38924145
8118,81.1800,10000000,10000000,100.00000000,8118000,7712100,2580908,3346,31.79241192
8167,81.6700,10000000,10000000,100.00000000,8167000,7758650,2548515,3284,31.20503245
8217,82.1700,10000000,10000000,100.00000000,8217000,7806150,2514658,3221,30.60311549
8266,82.6600,10000000,10000000,100.00000000,8266000,7852700,2480688,3159,30.01074280
8316,83.1600,10000000,10000000,100.00000000,8316000,7900200,2445214,3095,29.40372775
8365,83.6500,10000000,10000000,100.00000000,8365000,7946750,2409653,3032,28.80637179
8415,84.1500,10000000,10000000,100.00000000,8415000,7994250,2372547,2967,28.19426025
8464,84.6400,10000000,10000000,100.00000000,8464000,8040800,2335379,2904,27.59190690
8514,85.1400,10000000,10000000,100.00000000,8514000,8088300,2296627,2839,26.97471224
8563,85.6300,10000000,10000000,100.00000000,8563000,8134850,2257838,2775,26.36737125
8613,86.1300,10000000,10000000,100.00000000,8613000,8182350,2217424,2710,25.74508301
8662,86.6200,10000000,10000000,100.00000000,8662000,8228900,2176998,2645,25.13274071
8712,87.1200,10000000,10000000,100.00000000,8712000,8276400,2134907,2579,24.50536042
8761,87.6100,10000000,10000000,100.00000000,8761000,8322950,2092830,2514,23.88802648
8811,88.1100,10000000,10000000,100.00000000,8811000,8370450,2049047,2447,23.25555556
8860,88.6000,10000000,10000000,100.00000000,8860000,8417000,2005305,2382,22.63323928
8910,89.1000,10000000,10000000,100.00000000,8910000,8464500,1959814,2315,21.99566779
8959,89.5900,10000000,10000000,100.00000000,8959000,8511050,1914391,2249,21.36835584
9009,90.0900,10000000,10000000,100.00000000,9009000,8558550,1867178,2181,20.72569653
9058,90.5800,10000000,10000000,100.00000000,9058000,8605100,1820060,2115,20.09339810
9108,91.0800,10000000,10000000,100.00000000,9108000,8652600,1771110,2046,19.44565217
9157,91.5700,10000000,10000000,100.00000000,9157000,8699150,1722281,1979,18.80835426
9207,92.0700,10000000,10000000,100.00000000,9207000,8746650,1671578,1911,18.15551211
9256,92.5600,10000000,10000000,100.00000000,9256000,8793200,1621024,1843,17.51322385
9306,93.0600,10000000,10000000,100.00000000,9306000,8840700,1568553,1774,16.85528691
9355,93.5500,10000000,10000000,100.00000000,9355000,8887250,1516260,1706,16.20801710
9405,94.0500,10000000,10000000,100.00000000,9405000,8934750,1462006,1636,15.54498671
9454,94.5400,10000000,10000000,100.00000000,9454000,8981300,1407958,1567,14.89272266
9504,95.0400,10000000,10000000,100.00000000,9504000,9028800,1351905,1497,14.22458965
9553,95.5300,10000000,10000000,100.00000000,9553000,9075350,1296088,1428,13.56734010
9603,96.0300,10000000,10000000,100.00000000,9603000,9122850,1238222,1357,12.89411642
9652,96.5200,10000000,10000000,100.00000000,9652000,9169400,1180620,1287,12.23186904
9702,97.0200,10000000,10000000,100.00000000,9702000,9216900,1120927,1216,11.55356627
9751,97.5100,10000000,10000000,100.00000000,9751000,9263450,1061526,1145,10.88632961
9801,98.0100,10000000,10000000,100.00000000,9801000,9310950,999989,1073,10.20292827
9850,98.5000,10000000,10000000,100.00000000,9850000,9357500,938773,1003,9.53069036
9900,99.0000,10000000,10000000,100.00000000,9900000,9405000,875378,930,8.84220202
