util_bps,util_pct,actual_liquidity,hard_wall_reserve,reserve_fullness_pct,raw_out,net_out_after_fee,dampened_out,liquidity_factor_bps,effective_price_pct
3514,35.1400,10000000,10000000,100.00000000,3514000,3338300,3269430,9793,93.04012521
3564,35.6400,10000000,10000000,100.00000000,3564000,3385800,3314170,9788,92.99017957
3613,36.1300,10000000,10000000,100.00000000,3613000,3432350,3357911,9783,92.93969001
3663,36.6300,10000000,10000000,100.00000000,3663000,3479850,3402434,9777,92.88654109
3712,37.1200,10000000,10000000,100.00000000,3712000,3526400,3445953,9771,92.83278556
3762,37.6200,10000000,10000000,100.00000000,3762000,3573900,3490240,9765,92.77618288
3811,38.1100,10000000,10000000,100.00000000,3811000,3620450,3533517,9759,92.71889268
3861,38.6100,10000000,10000000,100.00000000,3861000,3667950,3577546,9753,92.65853406
3910,39.1000,10000000,10000000,100.00000000,3910000,3714500,3620559,9747,92.59741688
3960,39.6000,10000000,10000000,100.00000000,3960000,3762000,3664306,9740,92.53297980
4009,40.0900,10000000,10000000,100.00000000,4009000,3808550,3707032,9733,92.46774757
4059,40.5900,10000000,10000000,100.00000000,4059000,3856050,3750473,9726,92.39894063
4108,41.0800,10000000,10000000,100.00000000,4108000,3902600,3792886,9718,92.32925998
4158,41.5800,10000000,10000000,100.00000000,4158000,3950100,3835994,9711,92.25574796
4207,42.0700,10000000,10000000,100.00000000,4207000,3996650,3878067,9703,92.18129308
4257,42.5700,10000000,10000000,100.00000000,4257000,4044150,3920813,9695,92.10272492
4306,43.0600,10000000,10000000,100.00000000,4306000,4090700,3962515,9686,92.02310729
4356,43.5600,10000000,10000000,100.00000000,4356000,4138200,4004868,9677,91.93911846
4405,44.0500,10000000,10000000,100.00000000,4405000,4184750,4046169,9668,91.85400681
4455,44.5500,10000000,10000000,100.00000000,4455000,4232250,4088095,9659,91.76419753
4504,45.0400,10000000,10000000,100.00000000,4504000,4278800,4128961,9649,91.67320160
4554,45.5400,10000000,10000000,100.00000000,4554000,4326300,4170424,9639,91.57716293
4603,46.0300,10000000,10000000,100.00000000,4603000,4372850,4210819,9629,91.47988269
4653,46.5300,10000000,10000000,100.00000000,4653000,4420350,4251782,9618,91.37721900
4702,47.0200,10000000,10000000,100.00000000,4702000,4466900,4291666,9607,91.27320289
4752,47.5200,10000000,10000000,100.00000000,4752000,4514400,4332088,9596,91.16346801
4801,48.0100,10000000,10000000,100.00000000,4801000,4560950,4371421,9584,91.05230160
4851,48.5100,10000000,10000000,100.00000000,4851000,4608450,4411258,9572,90.93502371
4900,49.0000,10000000,10000000,100.00000000,4900000,4655000,4449996,9559,90.81624490
4950,49.5000,10000000,10000000,100.00000000,4950000,4702500,4489202,9546,90.69094949
4999,49.9900,10000000,10000000,100.00000000,4999000,4749050,4527298,9533,90.56407281
5049,50.4900,10000000,10000000,100.00000000,5049000,4796550,4565825,9518,90.43028322
5098,50.9800,10000000,10000000,100.00000000,5098000,4843100,4603229,9504,90.29480188
5148,51.4800,10000000,10000000,100.00000000,5148000,4890600,4641024,9489,90.15198135
5197,51.9700,10000000,10000000,100.00000000,5197000,4937150,4677684,9474,90.00738888
5247,52.4700,10000000,10000000,100.00000000,5247000,4984650,4714692,9458,89.85500286
5296,52.9600,10000000,10000000,100.00000000,5296000,5031200,4750552,9442,89.70075529
5346,53.4600,10000000,10000000,100.00000000,5346000,5078700,4786714,9425,89.53823419
5395,53.9500,10000000,10000000,100.00000000,5395000,5125250,4821716,9407,89.37379055
5445,54.4500,10000000,10000000,100.00000000,5445000,5172750,4856971,9389,89.20056933
5494,54.9400,10000000,10000000,100.00000000,5494000,5219300,4891052,9371,89.02533673
5544,55.4400,10000000,10000000,100.00000000,5544000,5266800,4925333,9351,88.84078283
5593,55.9300,10000000,10000000,100.00000000,5593000,5313350,4958427,9332,88.65415698
5643,56.4300,10000000,10000000,100.00000000,5643000,5360850,4991667,9311,88.45768208
5692,56.9200,10000000,10000000,100.00000000,5692000,5407400,5023705,9290,88.25904779
5742,57.4200,10000000,10000000,100.00000000,5742000,5454900,5055829,9268,88.04996517
5791,57.9100,10000000,10000000,100.00000000,5791000,5501450,5086737,9246,87.83866344
5841,58.4100,10000000,10000000,100.00000000,5841000,5548950,5117671,9222,87.61634994
5890,58.9000,10000000,10000000,100.00000000,5890000,5595500,5147372,9199,87.39171477
5940,59.4000,10000000,10000000,100.00000000,5940000,5643000,5177033,9174,87.15543771
5989,59.8900,10000000,10000000,100.00000000,5989000,5689550,5205446,9149,86.91678076
6039,60.3900,10000000,10000000,100.00000000,6039000,5737050,5233749,9122,86.66582216
6088,60.8800,10000000,10000000,100.00000000,6088000,5783600,5260789,9096,86.41243430
6138,61.3800,10000000,10000000,100.00000000,6138000,5831100,5287646,9068,86.14607364
6187,61.8700,10000000,10000000,100.00000000,6187000,5877650,5313223,9039,85.87721028
6237,62.3700,10000000,10000000,100.00000000,6237000,5925150,5338539,9009,85.59466089
6286,62.8600,10000000,10000000,100.00000000,6286000,5971700,5362558,8979,85.30954502
6336,63.3600,10000000,10000000,100.00000000,6336000,6019200,5386235,8948,85.01002210
6385,63.8500,10000000,10000000,100.00000000,6385000,6065750,5408598,8916,84.70787784
6435,64.3500,10000000,10000000,100.00000000,6435000,6113250,5430533,8883,84.39056721
6484,64.8400,10000000,10000000,100.00000000,6484000,6159800,5451136,8849,84.07057372
6534,65.3400,10000000,10000000,100.00000000,6534000,6207300,5471221,8814,83.73463422
6583,65.8300,10000000,10000000,100.00000000,6583000,6253850,5489956,8778,83.39595929
6633,66.3300,10000000,10000000,100.00000000,6633000,6301350,5508077,8741,83.04050957
6682,66.8200,10000000,10000000,100.00000000,6682000,6347900,5524830,8703,82.68228075
6732,67.3200,10000000,10000000,100.00000000,6732000,6395400,5540869,8663,82.30643197
6781,67.8100,10000000,10000000,100.00000000,6781000,6441950,5555522,8623,81.92776877
6831,68.3100,10000000,10000000,100.00000000,6831000,6489450,5569354,8582,81.53058117
6880,68.8000,10000000,10000000,100.00000000,6880000,6536000,5581782,8540,81.13055233
6930,69.3000,10000000,10000000,100.00000000,6930000,6583500,5593279,8495,80.71109668
6979,69.7900,10000000,10000000,100.00000000,6979000,6630050,5603353,8451,80.28876630
7029,70.2900,10000000,10000000,100.00000000,7029000,6677550,5612379,8404,79.84605207
7078,70.7800,10000000,10000000,100.00000000,7078000,6724100,5619963,8357,79.40043798
7128,71.2800,10000000,10000000,100.00000000,7128000,6771600,5626377,8308,78.93345960
7177,71.7700,10000000,10000000,100.00000000,7177000,6818150,5631330,8259,78.46356416
7227,72.2700,10000000,10000000,100.00000000,7227000,6865650,5634986,8207,77.97130206
7276,72.7600,10000000,10000000,100.00000000,7276000,6912200,5637160,8155,77.47608576
7326,73.2600,10000000,10000000,100.00000000,7326000,6959700,5637903,8100,76.95745291
7375,73.7500,10000000,10000000,100.00000000,7375000,7006250,5637145,8045,76.43586441
7425,74.2500,10000000,10000000,100.00000000,7425000,7053750,5634816,7988,75.88977778
7474,74.7400,10000000,10000000,100.00000000,7474000,7100300,5630967,7930,75.34074124
7524,75.2400,10000000,10000000,100.00000000,7524000,7147800,5625399,7870,74.76606858
7573,75.7300,10000000,10000000,100.00000000,7573000,7194350,5618292,7809,74.18845900
7623,76.2300,10000000,10000000,100.00000000,7623000,7241850,5609311,7745,73.58403516
7672,76.7200,10000000,10000000,100.00000000,7672000,7288400,5598773,7681,72.97670751
7722,77.2200,10000000,10000000,100.00000000,7722000,7335900,5586201,7614,72.34137529
7771,77.7100,10000000,10000000,100.00000000,7771000,7382450,5572052,7547,71.70315275
7821,78.2100,10000000,10000000,100.00000000,7821000,7429950,5555700,7477,71.03567319
7870,78.7000,10000000,10000000,100.00000000,7870000,7476500,5537752,7406,70.36533672
7920,79.2000,10000000,10000000,100.00000000,7920000,7524000,5517427,7333,69.66448232
7969,79.6900,10000000,10000000,100.00000000,7969000,7570550,5495486,7259,68.96079809
8019,80.1900,10000000,10000000,100.00000000,8019000,7618050,5470985,7181,68.22527747
8068,80.6800,10000000,10000000,100.00000000,8068000,7664600,5444850,7103,67.48698562
8118,81.1800,10000000,10000000,100.00000000,8118000,7712100,5415962,7022,66.71547179
8167,81.6700,10000000,10000000,100.00000000,8167000,7758650,5385424,6941,65.94127587
8217,82.1700,10000000,10000000,100.00000000,8217000,7806150,5351932,6856,65.13243276
8266,82.6600,10000000,10000000,100.00000000,8266000,7852700,5316773,6770,64.32098960
8316,83.1600,10000000,10000000,100.00000000,8316000,7900200,5278452,6681,63.47344877
8365,83.6500,10000000,10000000,100.00000000,8365000,7946750,5238446,6591,62.62338314
8415,84.1500,10000000,10000000,100.00000000,8415000,7994250,5195062,6498,61.73573381
8464,84.6400,10000000,10000000,100.00000000,8464000,8040800,5149976,6404,60.84565217
8514,85.1400,10000000,10000000,100.00000000,8514000,8088300,5101285,6306,59.91643176
8563,85.6300,10000000,10000000,100.00000000,8563000,8134850,5050877,6208,58.98490015
8613,86.1300,10000000,10000000,100.00000000,8613000,8182350,4996630,6106,58.01265529
8662,86.6200,10000000,10000000,100.00000000,8662000,8228900,4940650,6004,57.03821288
8712,87.1200,10000000,10000000,100.00000000,8712000,8276400,4880585,5896,56.02140725
8761,87.6100,10000000,10000000,100.00000000,8761000,8322950,4818772,5789,55.00253396
8811,88.1100,10000000,10000000,100.00000000,8811000,8370450,4752621,5677,53.93963228
8860,88.6000,10000000,10000000,100.00000000,8860000,8417000,4684708,5565,52.87480813
8910,89.1000,10000000,10000000,100.00000000,8910000,8464500,4612192,5448,51.76421998
8959,89.5900,10000000,10000000,100.00000000,8959000,8511050,4537901,5331,50.65186963
9009,90.0900,10000000,10000000,100.00000000,9009000,8558550,4458732,5209,49.49197469
9058,90.5800,10000000,10000000,100.00000000,9058000,8605100,4377776,5087,48.33049238
9108,91.0800,10000000,10000000,100.00000000,9108000,8652600,4291656,4959,47.11963109
9157,91.5700,10000000,10000000,100.00000000,9157000,8699150,4203739,4832,45.90738233
9207,92.0700,10000000,10000000,100.00000000,9207000,8746650,4110359,4699,44.64384707
9256,92.5600,10000000,10000000,100.00000000,9256000,8793200,4015174,4566,43.37914866
9306,93.0600,10000000,10000000,100.00000000,9306000,8840700,3914218,4427,42.06122931
9355,93.5500,10000000,10000000,100.00000000,9355000,8887250,3811448,4288,40.74236237
9405,94.0500,10000000,10000000,100.00000000,9405000,8934750,3702587,4144,39.36828283
9454,94.5400,10000000,10000000,100.00000000,9454000,8981300,3591906,3999,37.99350539
9504,95.0400,10000000,10000000,100.00000000,9504000,9028800,3474800,3848,36.56144781
9553,95.5300,10000000,10000000,100.00000000,9553000,9075350,3355870,3697,35.12896472
9603,96.0300,10000000,10000000,100.00000000,9603000,9122850,3230171,3540,33.63710299
9652,96.5200,10000000,10000000,100.00000000,9652000,9169400,3102643,3383,32.14507874
9702,97.0200,10000000,10000000,100.00000000,9702000,9216900,2967989,3220,30.59151721
9751,97.5100,10000000,10000000,100.00000000,9751000,9263450,2831505,3056,29.03809866
9801,98.0100,10000000,10000000,100.00000000,9801000,9310950,2687524,2886,27.42091623
9850,98.5000,10000000,10000000,100.00000000,9850000,9357500,2541713,2716,25.80419289
9900,99.0000,10000000,10000000,100.00000000,9900000,9405000,2388022,2539,24.12143434
